"","switch","arsenic","dist","assoc","educ","subset"
"1665",1,4.42,36.201000213623,1,6,"training"
"1666",1,1.48,42.9179992675781,1,0,"training"
"1667",0,1.49,185.389999389648,0,8,"training"
"1668",0,1.37,41.7029991149902,1,0,"training"
"1669",0,1.13,63.9010009765625,1,0,"training"
"1670",0,1.21,33.2669982910156,1,0,"test"
"1671",0,1.13,21.7689990997314,1,0,"test"
"1672",0,0.86,16.3209991455078,1,0,"training"
"1673",0,1.06,19.9869995117188,1,10,"test"
"1674",0,0.89,53.4790000915527,1,0,"training"
"1675",0,0.95,58.5130004882812,0,0,"training"
"1676",1,1.46,10.2419996261597,1,0,"training"
"1677",1,1.27,47.4710006713867,0,0,"training"
"1678",1,1.36,73.4250030517578,0,5,"test"
"1679",1,1.14,61.3520011901855,1,0,"training"
"1680",0,1.37,46.5309982299805,1,0,"training"
"1681",1,1.27,64.0210037231445,1,5,"test"
"1682",1,0.8,33.5839996337891,1,5,"training"
"1683",1,0.94,39.1469993591309,0,10,"test"
"1684",0,0.82,42.8390007019043,1,0,"test"
"1685",1,2.42,26.7689990997314,0,16,"training"
"1686",1,2.81,18.7000007629395,0,16,"training"
"1687",1,3.48,22.2590007781982,0,16,"training"
"1688",1,2.32,24.3010005950928,0,16,"test"
"1689",1,1.85,29.3729991912842,0,16,"test"
"1690",0,3.83,18.7600002288818,1,5,"test"
"1691",0,1.17,22.193000793457,1,5,"test"
"1692",1,1.41,17.003999710083,0,0,"test"
"1693",0,0.57,7.80399990081787,0,0,"test"
"1694",1,1.93,15.0100002288818,0,0,"test"
"1695",1,1.19,79.9440002441406,0,4,"test"
"1696",0,0.74,43.5690002441406,0,8,"test"
"1697",1,0.71,24.2119998931885,0,0,"training"
"1698",1,0.94,11.5190000534058,0,3,"test"
"1699",1,1.52,40.6310005187988,1,7,"training"
"1700",1,2.67,40.6360015869141,0,12,"training"
"1701",1,1.56,29.0359992980957,0,9,"test"
"1702",1,2.35,19.2649993896484,1,8,"training"
"1703",1,2.61,32.7869987487793,1,0,"training"
"1704",0,1.23,33.0519981384277,1,0,"training"
"1705",1,1.82,44.2150001525879,0,5,"training"
"1706",0,1.42,67.2480010986328,0,0,"training"
"1707",1,0.66,17.3509998321533,1,0,"training"
"1708",1,1.97,48.3689994812012,0,12,"training"
"1709",1,0.92,147.863998413086,0,0,"test"
"1710",0,2,130.873992919922,1,0,"test"
"1711",0,0.94,9.78699970245361,0,0,"test"
"1712",0,1.9,177.330993652344,1,10,"test"
"1713",1,2.26,218.542007446289,0,10,"training"
"1714",0,1.79,307.790985107422,1,0,"training"
"1715",1,3.11,272.380004882812,0,10,"test"
"1716",1,4.48,29.0069999694824,0,0,"training"
"1717",0,0.68,26.2150001525879,0,7,"training"
"1718",0,2.21,35.2239990234375,0,10,"training"
"1719",1,2.41,37.4609985351562,0,4,"test"
"1720",1,2.25,9.57400035858154,1,7,"training"
"1721",0,1.32,50.2459983825684,0,0,"test"
"1722",0,0.53,15.2889995574951,0,0,"test"
"1723",0,0.61,19.1609992980957,0,0,"training"
"1724",0,0.64,31.1219997406006,0,5,"test"
"1725",0,2.5,32.9630012512207,0,5,"training"
"1726",0,0.99,30.4220008850098,0,0,"test"
"1727",1,3.23,40.2210006713867,0,0,"training"
"1728",1,0.78,47.1319999694824,1,12,"test"
"1729",1,0.72,59.2760009765625,1,12,"training"
"1730",1,0.89,31.261999130249,0,12,"training"
"1731",1,2.94,28.1900005340576,0,5,"test"
"1732",0,1.64,20.5440006256104,1,0,"test"
"1733",1,1.18,20.5820007324219,1,0,"test"
"1734",0,0.68,38.2610015869141,1,0,"test"
"1735",0,1.42,48.273998260498,0,8,"test"
"1736",0,0.69,56.5579986572266,1,5,"test"
"1737",0,1.97,34.7109985351562,1,12,"training"
"1738",1,2.92,44.4329986572266,1,5,"test"
"1739",0,0.97,90.8109970092773,0,0,"test"
"1740",0,2.42,83.0550003051758,1,0,"test"
"1741",1,7.48,127.387001037598,1,0,"training"
"1742",0,7.28,114.690002441406,1,0,"training"
"1743",0,2.04,97.5329971313477,1,0,"training"
"1744",1,1.34,79.5879974365234,1,7,"training"
"1745",0,1.84,94.7559967041016,0,8,"training"
"1746",0,1.94,73.3629989624023,0,5,"training"
"1747",0,1.72,95.3030014038086,1,5,"test"
"1748",0,3.49,149.992004394531,0,10,"training"
"1749",0,2.25,148.714996337891,0,10,"test"
"1750",1,3.89,163.041000366211,1,7,"training"
"1751",1,1.65,79.556999206543,1,8,"training"
"1752",1,3.21,69.8079986572266,1,6,"training"
"1753",1,2.81,102.332000732422,1,12,"test"
"1754",0,2.12,79.4800033569336,1,8,"training"
"1755",1,1.06,91.4410018920898,1,12,"training"
"1756",0,1.3,92.4899978637695,0,3,"test"
"1757",1,2.23,81.9759979248047,0,8,"test"
"1758",0,2.2,74.5110015869141,1,9,"test"
"1759",1,0.73,14.7119998931885,1,0,"training"
"1760",1,1.78,29.1989994049072,0,5,"test"
"1761",0,7.79,16.9300003051758,0,0,"training"
"1762",1,4.84,14.6440000534058,1,0,"test"
"1763",0,3.9,30.2140007019043,1,0,"training"
"1764",0,3.21,34.8199996948242,1,0,"training"
"1765",0,2.33,42.9720001220703,1,0,"training"
"1766",0,0.89,34.7569999694824,1,0,"training"
"1767",1,2.37,17.3819999694824,0,0,"test"
"1768",1,2.54,21.8880004882812,0,15,"test"
"1769",1,3.37,72.8450012207031,0,15,"test"
"1770",1,2.56,48.9090003967285,1,7,"test"
"1771",1,4.92,45.7610015869141,0,0,"test"
"1772",1,4.96,53.765998840332,0,0,"training"
"1773",0,6.89,54.3919982910156,1,0,"training"
"1774",1,2.38,41.9000015258789,0,0,"training"
"1775",1,6.32,55.2529983520508,1,0,"training"
"1776",1,2.9,19.4080009460449,0,9,"training"
"1777",1,5.2,23.2950000762939,0,0,"test"
"1778",1,1.05,16.4650001525879,1,0,"test"
"1779",1,1.09,17.5709991455078,1,10,"training"
"1780",1,1.61,9.6569995880127,0,6,"test"
"1781",1,2.03,9.23499965667725,0,12,"test"
"1782",1,0.82,17.2859992980957,0,0,"training"
"1783",1,0.67,5.32800006866455,0,13,"training"
"1784",0,1.91,4.55299997329712,1,3,"test"
"1785",1,1.49,35.601001739502,0,14,"test"
"1786",0,2.08,13.4079999923706,1,0,"training"
"1787",0,1.99,22.2840003967285,0,10,"training"
"1788",0,2.38,38.8370018005371,0,4,"training"
"1789",1,1.87,50.632999420166,0,0,"test"
"1790",1,0.98,23.4729995727539,0,0,"training"
"1791",0,2.32,25.181999206543,0,0,"training"
"1792",1,2.74,34.8300018310547,1,0,"test"
"1793",1,3.21,30.375,0,9,"test"
"1794",1,1.4,32.0060005187988,1,9,"training"
"1795",0,0.79,13.9289999008179,0,0,"test"
"1796",1,1.09,20.0330009460449,1,0,"training"
"1797",1,1.1,24.0419998168945,1,7,"test"
"1798",1,0.64,12.8730001449585,0,0,"training"
"1799",1,1.36,6.99300003051758,0,0,"training"
"1800",1,1.84,16.2609996795654,0,0,"test"
"1801",0,2.32,16.3430004119873,0,9,"training"
"1802",1,3.35,13.6569995880127,0,12,"training"
"1803",0,1.72,20.0259990692139,0,5,"training"
"1804",0,1.72,15.0410003662109,0,10,"test"
"1805",1,1.97,27.6480007171631,0,8,"test"
"1806",0,0.72,55.1259994506836,0,5,"test"
"1807",1,1.15,40.8470001220703,1,10,"training"
"1808",0,1.76,19.5849990844727,1,4,"training"
"1809",1,2.64,56.2280006408691,1,0,"test"
"1810",0,1.71,43.2799987792969,1,0,"training"
"1811",1,2.98,42.0099983215332,0,5,"training"
"1812",1,0.55,21.4160003662109,1,0,"test"
"1813",1,2.13,21.5949993133545,0,0,"test"
"1814",1,3.96,12.3529996871948,1,0,"test"
"1815",1,2.3,12.4209995269775,1,5,"test"
"1816",1,4.79,8.1569995880127,0,0,"training"
"1817",1,1.17,11.5769996643066,0,6,"test"
"1818",0,5.07,30.8500003814697,0,0,"test"
"1819",1,3.01,64.2919998168945,0,9,"training"
"1820",1,1.73,28.7520008087158,1,3,"test"
"1821",0,2.51,24.2759990692139,1,9,"test"
"1822",0,0.63,15.2659997940063,0,11,"training"
"1823",0,1.18,9.19299983978271,1,8,"test"
"1824",1,0.8,23.8299999237061,1,0,"training"
"1825",1,6.59,26.5349998474121,1,5,"training"
"1826",1,2.81,14.9569997787476,1,5,"test"
"1827",1,1.9,11.793999671936,0,9,"training"
"1828",1,3.9,29.8929996490479,1,0,"test"
"1829",1,5.58,20.3589992523193,0,5,"test"
"1830",1,3.49,43.5670013427734,0,3,"training"
"1831",1,3.09,30.4309997558594,0,5,"training"
"1832",0,3.92,41.6080017089844,0,5,"test"
"1833",0,1.02,47.9560012817383,1,0,"training"
"1834",1,1.35,26.7830009460449,0,0,"test"
"1835",1,0.98,42.3250007629395,1,0,"test"
"1836",1,1.12,78.9489974975586,1,5,"training"
"1837",1,0.82,80.5690002441406,1,5,"training"
"1838",1,0.99,80.3239974975586,1,7,"test"
"1839",1,1.38,54.9269981384277,0,5,"test"
"1840",1,0.91,54.3899993896484,0,4,"training"
"1841",1,1.27,41.5950012207031,0,5,"training"
"1842",0,1.1,57.1139984130859,0,5,"test"
"1843",0,0.64,26.4449996948242,0,5,"test"
"1844",1,0.89,21.6149997711182,1,0,"training"
"1845",0,0.78,11.1429996490479,0,8,"training"
"1846",1,0.64,17.0100002288818,1,8,"test"
"1847",0,0.73,8.41300010681152,1,2,"training"
"1848",1,0.68,4.2189998626709,1,0,"training"
"1849",1,2.33,20.7059993743896,1,3,"test"
"1850",1,2.44,24.5359992980957,1,2,"training"
"1851",1,2.1,5.95100021362305,1,2,"training"
"1852",1,1.9,7.15799999237061,1,0,"test"
"1853",1,0.52,23.8099994659424,1,0,"training"
"1854",1,4.05,87.2399978637695,0,5,"training"
"1855",1,4.94,12.4930000305176,1,8,"training"
"1856",1,5.73,3.0699999332428,1,12,"training"
"1857",1,3.5,77.2289962768555,1,7,"training"
"1858",1,2.07,46.2890014648438,1,4,"training"
"1859",1,2.52,47.9659996032715,1,7,"test"
"1860",0,2.71,41.6640014648438,1,5,"training"
"1861",1,2.47,61.1809997558594,1,2,"training"
"1862",1,0.78,67.2259979248047,0,5,"training"
"1863",1,3.28,44.4249992370605,1,5,"test"
"1864",1,2.29,14.7550001144409,1,7,"training"
"1865",1,1.11,8.76900005340576,1,5,"test"
"1866",1,2.39,29.7700004577637,0,3,"training"
"1867",1,3.17,17.0440006256104,1,0,"test"
"1868",1,2.04,22.6959991455078,1,10,"test"
"1869",1,1.26,26.4300003051758,1,3,"training"
"1870",1,2.64,50.3720016479492,1,12,"training"
"1871",1,2.67,49.5859985351562,1,0,"training"
"1872",1,1.64,75.3059997558594,0,9,"training"
"1873",1,1.91,41.851001739502,0,10,"test"
"1874",1,2.15,19.5860004425049,1,4,"training"
"1875",1,1.9,46.1889991760254,1,5,"test"
"1876",1,1.66,35.8880004882812,0,0,"training"
"1877",1,2.06,26.2140007019043,1,0,"training"
"1878",1,1.1,16.9750003814697,0,5,"training"
"1879",0,1.28,45.4720001220703,0,0,"training"
"1880",1,2.34,46.3040008544922,1,8,"test"
"1881",1,2.51,56.9049987792969,1,0,"test"
"1882",1,3.4,50.6920013427734,1,3,"test"
"1883",1,3.08,34.2869987487793,0,0,"training"
"1884",1,2.1,9.07999992370605,1,5,"test"
"1885",0,0.77,18.2730007171631,1,5,"training"
"1886",1,5.04,100.138000488281,0,3,"training"
"1887",1,4.07,73.0439987182617,0,12,"training"
"1888",1,7.37,59.5449981689453,1,4,"test"
"1889",1,8.79,32.9259986877441,0,6,"training"
"1890",0,3.52,47.0629997253418,0,3,"training"
"1891",1,3.59,15.3030004501343,0,4,"test"
"1892",1,3.87,18.7730007171631,0,10,"test"
"1893",1,2.68,29.9500007629395,0,2,"test"
"1894",1,5.48,41.4259986877441,0,6,"test"
"1895",1,3.72,0.649999976158142,0,4,"training"
"1896",1,5.54,8.67599964141846,0,5,"test"
"1897",1,5.8,17.3729991912842,0,3,"test"
"1898",1,6.08,32.3330001831055,0,12,"training"
"1899",1,3.8,17.3509998321533,0,0,"training"
"1900",1,2.15,24.8859996795654,1,0,"test"
"1901",1,2.74,40.3190002441406,0,0,"test"
"1902",1,2.5,42.1360015869141,1,0,"test"
"1903",1,2.98,17.6100006103516,1,8,"training"
"1904",1,2.26,17.0049991607666,1,0,"training"
"1905",1,0.67,15.5959997177124,1,4,"training"
"1906",1,2.4,38.6459999084473,1,0,"training"
"1907",1,1.02,83.8089981079102,1,0,"training"
"1908",1,1.1,76.4420013427734,1,0,"test"
"1909",1,2.75,61.2159996032715,1,0,"test"
"1910",1,1.83,55.3619995117188,1,5,"test"
"1911",1,0.82,39.9809989929199,1,0,"training"
"1912",0,0.75,46.5509986877441,1,5,"test"
"1913",1,1.25,37.0009994506836,1,7,"training"
"1914",1,1.05,32.5820007324219,1,0,"test"
"1915",1,0.83,22.7590007781982,1,5,"test"
"1916",1,1.13,4.96299982070923,0,5,"test"
"1917",1,1.12,53.1259994506836,0,0,"training"
"1918",0,1.35,22.7849998474121,1,5,"training"
"1919",1,1.25,27.5890007019043,1,3,"training"
"1920",1,2.25,53.4010009765625,0,0,"training"
"1921",1,1.97,69.4489974975586,0,2,"training"
"1922",1,1.68,39.5610008239746,0,5,"test"
"1923",0,0.54,23.4650001525879,1,2,"test"
"1924",1,0.64,16.3010005950928,1,5,"test"
"1925",1,0.8,42.0229988098145,0,2,"test"
"1926",1,1.1,13.75,0,0,"test"
"1927",1,2.14,19.253999710083,1,4,"test"
"1928",1,3.96,16.9659996032715,0,10,"test"
"1929",1,0.76,23.5060005187988,0,8,"test"
"1930",1,5.28,52.3009986877441,0,4,"test"
"1931",1,1.89,56.0260009765625,0,3,"test"
"1932",1,1.71,0.591000020503998,1,0,"training"
"1933",1,1.46,24.5359992980957,0,5,"test"
"1934",1,3.45,37.7729988098145,0,10,"test"
"1935",0,2.92,65.5950012207031,0,5,"test"
"1936",0,4.4,35.7939987182617,0,5,"training"
"1937",1,4.99,4.96999979019165,0,5,"training"
"1938",1,1.51,77.8209991455078,0,0,"test"
"1939",1,1.82,104.458999633789,0,0,"test"
"1940",0,0.99,31.5580005645752,0,5,"training"
"1941",1,2.71,33.951000213623,0,15,"training"
"1942",0,2.39,36.609001159668,1,5,"test"
"1943",1,2.7,29.2840003967285,1,6,"training"
"1944",1,3.9,32.2229995727539,0,3,"training"
"1945",1,2.95,25.6889991760254,0,5,"training"
"1946",1,3.66,10.0459995269775,0,5,"test"
"1947",1,1.1,32.8320007324219,1,4,"test"
"1948",0,2.07,32.0509986877441,0,4,"training"
"1949",1,3.07,43.9179992675781,1,5,"training"
"1950",1,2.11,49.681999206543,0,5,"training"
"1951",1,2.19,47.9099998474121,1,5,"training"
"1952",1,2.31,38.7830009460449,0,4,"test"
"1953",0,0.83,41.7680015563965,0,2,"training"
"1954",1,0.6,54.0449981689453,1,4,"training"
"1955",1,1.12,62.3199996948242,0,3,"test"
"1956",1,0.54,47.3629989624023,0,10,"training"
"1957",1,1.27,38.1539993286133,0,3,"test"
"1958",1,1.05,23.1800003051758,0,5,"test"
"1959",1,0.82,19.363000869751,1,0,"test"
"1960",1,0.62,16.4139995574951,0,0,"test"
"1961",0,1.51,33.1419982910156,1,5,"test"
"1962",1,0.68,24.9060001373291,1,4,"training"
"1963",1,1.66,16.2679996490479,1,2,"training"
"1964",0,0.52,26.7639999389648,1,4,"training"
"1965",0,0.62,5.47499990463257,1,4,"training"
"1966",1,0.6,2.71799993515015,1,4,"training"
"1967",0,0.51,26.0799999237061,1,4,"test"
"1968",1,1.34,31.1450004577637,1,15,"training"
"1969",1,0.68,44.5709991455078,0,12,"test"
"1970",1,0.66,54.5670013427734,1,4,"training"
"1971",1,0.68,64.4789962768555,1,10,"training"
"1972",1,0.8,62.3839988708496,0,10,"test"
"1973",1,0.71,61.5769996643066,0,10,"training"
"1974",1,0.8,34.8660011291504,0,14,"training"
"1975",1,0.97,35.4410018920898,1,12,"test"
"1976",0,2.8,24.4449996948242,1,4,"training"
"1977",0,0.99,22.3239994049072,1,12,"test"
"1978",0,1.13,9.4709997177124,1,4,"test"
"1979",0,0.77,6.52899980545044,1,4,"training"
"1980",1,0.93,11.0179996490479,0,5,"test"
"1981",0,3.37,5.44000005722046,1,0,"test"
"1982",0,1.25,22.7029991149902,1,0,"test"
"1983",1,2.69,38.5810012817383,1,7,"training"
"1984",0,0.6,38.7360000610352,1,3,"training"
"1985",1,0.73,56.2150001525879,0,0,"test"
"1986",1,2.69,48.851001739502,1,0,"test"
"1987",1,2.61,55.8349990844727,0,8,"test"
"1988",1,3.43,62.8040008544922,0,4,"test"
"1989",0,4.09,51.6920013427734,0,0,"test"
"1990",0,2.23,32.4860000610352,1,4,"training"
"1991",1,2.35,31.951000213623,0,8,"training"
"1992",0,4.62,55.1520004272461,0,5,"test"
"1993",0,1.99,60.6720008850098,1,0,"test"
"1994",0,1.01,89.890998840332,0,10,"training"
"1995",0,3.23,93.5989990234375,0,0,"training"
"1996",0,1.31,166.361999511719,0,0,"training"
"1997",1,0.85,177.266998291016,0,9,"test"
"1998",0,0.84,158.292999267578,1,3,"test"
"1999",0,2.11,66.7020034790039,1,4,"training"
"2000",0,1.36,74.177001953125,1,10,"training"
"2001",0,0.75,40.1160011291504,0,7,"training"
"2002",1,1.25,67.5979995727539,0,10,"test"
"2003",1,1.34,18.2220001220703,0,8,"test"
"2004",0,0.88,81.9599990844727,1,5,"test"
"2005",0,1.05,49.5429992675781,0,5,"training"
"2006",0,1.4,55.7760009765625,1,0,"test"
"2007",0,1.03,52.0379981994629,1,0,"training"
"2008",0,1.15,98.8759994506836,1,0,"training"
"2009",0,1.15,94.7850036621094,0,0,"training"
"2010",0,0.89,104.093002319336,1,5,"training"
"2011",0,1.07,66.7580032348633,1,5,"test"
"2012",1,1.09,44.6910018920898,1,5,"training"
"2013",0,2.04,97.838996887207,1,0,"training"
"2014",1,0.83,104.314002990723,0,0,"training"
"2015",1,0.63,107.079002380371,0,10,"test"
"2016",0,1.09,66.8399963378906,0,5,"training"
"2017",1,0.96,17.3899993896484,0,12,"test"
"2018",0,0.74,48.8059997558594,0,5,"test"
"2019",1,2.38,30.4500007629395,0,0,"test"
"2020",0,0.69,30.6849994659424,0,5,"test"
"2021",0,0.97,41.3460006713867,0,0,"test"
"2022",1,1.91,66.7460021972656,0,5,"test"
"2023",1,1.86,37.4329986572266,0,0,"training"
"2024",0,0.92,35.8440017700195,0,0,"test"
"2025",0,2.4,11.7019996643066,1,8,"test"
"2026",0,1.71,37.601001739502,0,5,"training"
"2027",0,1.08,30.7119998931885,0,0,"test"
"2028",1,0.98,53.4970016479492,0,0,"training"
"2029",0,0.84,68.4509963989258,0,0,"test"
"2030",0,0.74,75.9169998168945,1,9,"training"
"2031",0,0.96,84.8349990844727,0,0,"training"
"2032",0,1.31,128.621002197266,0,10,"test"
"2033",1,3.17,140.531005859375,1,0,"test"
"2034",0,2.8,128.388000488281,1,14,"training"
"2035",1,1.27,153.173004150391,0,7,"test"
"2036",0,0.87,172.733993530273,0,14,"test"
"2037",0,2.23,170.220001220703,0,0,"test"
"2038",1,1.93,175.725006103516,0,12,"test"
"2039",0,1.08,93.2160034179688,0,4,"training"
"2040",0,1.11,80.0849990844727,1,8,"training"
"2041",0,1.7,108.911003112793,0,0,"training"
"2042",1,2.21,68.556999206543,1,0,"training"
"2043",0,0.83,139.080993652344,0,4,"test"
"2044",1,1.36,127.642997741699,0,4,"test"
"2045",1,1.42,50.4210014343262,0,0,"training"
"2046",0,0.54,39.5740013122559,1,0,"test"
"2047",0,2.28,79.7210006713867,0,4,"test"
"2048",0,2.08,127.25,1,0,"test"
"2049",0,0.87,134.315994262695,1,4,"test"
"2050",0,0.91,135.10400390625,1,0,"test"
"2051",0,1.45,132.244003295898,0,4,"test"
"2052",0,1.61,118.935997009277,0,4,"test"
"2053",1,3.38,60.8059997558594,0,4,"test"
"2054",1,3.49,87.0979995727539,0,0,"training"
"2055",1,2.72,55.5009994506836,1,0,"training"
"2056",1,1.43,36.2039985656738,1,0,"training"
"2057",1,1.86,46.8079986572266,0,4,"training"
"2058",1,2.38,67.4169998168945,0,0,"training"
"2059",1,2.09,93.9499969482422,1,3,"training"
"2060",0,1.66,70.2109985351562,1,2,"test"
"2061",0,1.51,113.008003234863,1,8,"training"
"2062",1,5.12,96.2220001220703,1,9,"training"
"2063",0,4.41,141.244003295898,1,4,"test"
"2064",1,3.37,156.123001098633,1,0,"training"
"2065",1,4,179.117004394531,1,5,"test"
"2066",1,2.03,138.363998413086,0,5,"test"
"2067",0,1.19,95.6159973144531,0,7,"training"
"2068",0,2.33,62.9650001525879,0,4,"test"
"2069",1,1.14,12.4540004730225,1,0,"test"
"2070",1,3.31,45.9939994812012,0,3,"training"
"2071",0,2.58,133.873001098633,1,5,"training"
"2072",1,2.99,42.6319999694824,0,0,"test"
"2073",1,2.56,63.4150009155273,0,10,"training"
"2074",1,1.11,62.8530006408691,1,0,"training"
"2075",0,1.85,46.3279991149902,0,0,"training"
"2076",0,2.18,42.6189994812012,1,6,"training"
"2077",0,1.47,14.4569997787476,0,5,"test"
"2078",0,2.19,32.576000213623,1,0,"training"
"2079",1,1.48,78.5419998168945,1,3,"training"
"2080",1,1.5,99.1859970092773,1,5,"training"
"2081",0,1.76,91.7819976806641,1,5,"test"
"2082",1,1.6,96.7099990844727,1,5,"training"
"2083",0,2.79,104.166000366211,1,0,"training"
"2084",1,2.62,71.2009963989258,1,5,"test"
"2085",0,1.43,9.67300033569336,0,0,"test"
"2086",1,1.17,56.5660018920898,1,4,"test"
"2087",0,2.04,31.9680004119873,1,5,"test"
"2088",1,2.66,62.3979988098145,1,9,"training"
"2089",1,2.11,44.0130004882812,0,5,"test"
"2090",1,3.35,30.621000289917,1,5,"test"
"2091",1,2.35,32.6119995117188,0,5,"training"
"2092",0,3.26,68.9290008544922,0,0,"training"
"2093",0,3.19,93.8040008544922,0,0,"test"
"2094",1,3.19,127.690002441406,1,0,"test"
"2095",1,3.69,135.835006713867,0,3,"test"
"2096",1,2.99,152.783004760742,0,3,"test"
"2097",0,2.48,138.408996582031,1,8,"training"
"2098",0,0.79,95.3339996337891,0,3,"test"
"2099",1,1.31,127.28099822998,1,5,"training"
"2100",0,0.65,109.176002502441,0,3,"training"
"2101",0,1,98.1110000610352,1,4,"test"
"2102",0,1.9,165.707000732422,1,3,"training"
"2103",0,2.03,187.832000732422,0,2,"training"
"2104",0,1.02,196.503005981445,0,4,"training"
"2105",0,2.13,184.399002075195,0,8,"test"
"2106",1,2.59,199.309005737305,0,10,"test"
"2107",1,2.14,169.531005859375,0,5,"test"
"2108",1,1.23,31.5330009460449,0,3,"test"
"2109",0,1.56,24.6900005340576,0,4,"training"
"2110",0,1.19,68.4459991455078,0,4,"training"
"2111",0,0.79,75.9369964599609,1,9,"training"
"2112",1,0.83,23.2320003509521,0,6,"training"
"2113",0,0.85,45.7599983215332,0,6,"training"
"2114",0,0.87,18.9529991149902,0,3,"training"
"2115",1,2.54,43.4669990539551,1,0,"test"
"2116",0,1.42,11.2910003662109,0,0,"training"
"2117",1,1.89,21.9039993286133,1,9,"training"
"2118",0,1.42,25.003999710083,1,12,"training"
"2119",0,0.99,45.9109992980957,1,6,"training"
"2120",1,1.73,47.9529991149902,0,12,"test"
"2121",0,2.33,70.5660018920898,0,2,"training"
"2122",1,3.18,62.6380004882812,1,0,"test"
"2123",1,0.56,14.0450000762939,0,5,"training"
"2124",1,1.2,8.92399978637695,0,10,"training"
"2125",1,0.62,7.33500003814697,1,3,"test"
"2126",1,5.66,28.9689998626709,0,8,"test"
"2127",1,1.21,21.4820003509521,1,12,"training"
"2128",1,4.82,19.0219993591309,0,9,"training"
"2129",1,0.56,39.1650009155273,0,12,"training"
"2130",0,0.83,37.2789993286133,1,5,"training"
"2131",1,0.82,50.5810012817383,0,11,"training"
"2132",1,1.43,27.1319999694824,0,5,"test"
"2133",1,1.29,16.3589992523193,0,0,"training"
"2134",1,1.22,17.4580001831055,0,5,"training"
"2135",1,0.72,19.5300006866455,0,5,"training"
"2136",0,2.22,7.58699989318848,0,5,"test"
"2137",1,0.83,30.8759994506836,0,3,"test"
"2138",1,1.64,23.6450004577637,0,3,"test"
"2139",0,0.62,12.1529998779297,0,8,"test"
"2140",1,1.51,31.0709991455078,1,3,"training"
"2141",1,0.7,16.2709999084473,0,4,"training"
"2142",1,0.6,17.1140003204346,1,0,"test"
"2143",1,0.61,15.4949998855591,0,3,"test"
"2144",1,1.07,26.4869995117188,0,4,"test"
"2145",1,1.2,43.1419982910156,1,7,"test"
"2146",1,0.92,25.6870002746582,0,4,"training"
"2147",1,2.21,9.97599983215332,0,4,"test"
"2148",1,1.1,6.54099988937378,0,4,"test"
"2149",1,1.01,43.2849998474121,0,10,"training"
"2150",1,0.9,71.129997253418,0,4,"test"
"2151",1,1.16,70.0319976806641,0,10,"training"
"2152",1,1.62,70.0210037231445,0,6,"training"
"2153",1,1.47,92.6809997558594,1,0,"training"
"2154",1,1.03,81.8919982910156,0,4,"test"
"2155",0,1.4,79.9029998779297,0,10,"test"
"2156",0,0.83,55.0610008239746,1,5,"training"
"2157",1,0.79,23.8250007629395,1,8,"training"
"2158",1,1.76,60.0519981384277,0,4,"training"
"2159",1,1.49,39.3320007324219,0,5,"test"
"2160",0,1.07,19.2490005493164,0,10,"training"
"2161",1,1.18,14.2440004348755,0,9,"test"
"2162",1,1.71,47.8489990234375,0,10,"training"
"2163",1,1.79,51.7150001525879,1,10,"test"
"2164",1,1.75,57.3870010375977,0,5,"training"
"2165",1,0.95,7.14799976348877,0,14,"training"
"2166",1,1.09,19.1830005645752,0,4,"test"
"2167",1,1.23,29.9810009002686,0,10,"training"
"2168",1,1.25,35.7050018310547,0,7,"training"
"2169",1,1.15,53.3940010070801,0,2,"test"
"2170",1,0.92,36.7480010986328,0,4,"training"
"2171",1,0.9,34.8050003051758,0,0,"test"
"2172",1,0.86,13.6269998550415,1,3,"training"
"2173",0,2.18,34.1119995117188,0,8,"training"
"2174",1,1.28,13.1020002365112,0,8,"training"
"2175",1,0.75,14.0939998626709,0,12,"training"
"2176",1,0.82,9.94299983978271,0,3,"training"
"2177",1,1.65,84.1689987182617,0,7,"training"
"2178",1,1.8,78.0250015258789,0,6,"test"
"2179",1,5.18,48.6780014038086,1,5,"training"
"2180",1,0.65,28.3320007324219,0,5,"training"
"2181",1,0.57,17.8479995727539,0,10,"training"
"2182",1,0.87,83.7190017700195,0,5,"test"
"2183",1,0.98,24.3889999389648,1,5,"test"
"2184",1,0.52,22.9759998321533,0,0,"test"
"2185",1,0.58,4.00600004196167,0,8,"training"
"2186",1,0.59,28.4489994049072,0,4,"training"
"2187",1,1.53,10.7639999389648,0,2,"training"
"2188",0,0.6,5.38500022888184,0,4,"training"
"2189",0,0.69,25.0769996643066,0,3,"training"
"2190",0,0.68,21.8560009002686,0,4,"training"
"2191",1,0.93,8.53600025177002,0,3,"training"
"2192",1,0.74,8.82400035858154,0,3,"training"
"2193",0,0.72,13.8889999389648,0,3,"training"
"2194",0,0.62,36.3969993591309,1,4,"test"
"2195",0,0.71,10.6669998168945,1,3,"training"
"2196",0,0.53,5.58099985122681,1,4,"test"
"2197",0,0.6,9.33100032806396,0,4,"test"
"2198",0,2.2,120.097999572754,0,4,"test"
"2199",0,2.71,142.522994995117,0,4,"test"
"2200",0,3.2,145.557006835938,0,5,"test"
"2201",0,1.35,98.5059967041016,0,4,"test"
"2202",0,0.99,84.484001159668,1,2,"training"
"2203",0,1.98,91.0029983520508,0,6,"training"
"2204",0,1.03,40.1290016174316,0,4,"training"
"2205",0,1.32,4.27299976348877,0,6,"training"
